Selected,loan_amnt,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,open_acc,revol_bal,total_acc,application_type,default,term_m,int_rate_num,dti_clean,revol_util_clean,fico_mid,log_annual_inc,F_default,I_default,P_1,P_0,risk_band
0,32250,816.49,D,D5,8 years,MORTGAGE,108000,Verified,debt_consolidation,TX,16,32675,48,Individual,0,60,17.86,30.76,56.3,712,11.589886506,0,0,0.3729883899,0.6270116101,High
0,8000,275.96,C,C5,4 years,RENT,35000,Not Verified,debt_consolidation,FL,11,6458,16,Individual,1,36,14.65,26.34,53.4,677,10.46310334,1,0,0.2653866102,0.7346133898,Medium
0,8400,271.01,B,B3,10+ years,RENT,115000,Source Verified,debt_consolidation,NJ,9,12127,16,Individual,0,36,9.99,17.61,97,662,11.652687407,0,0,0.1407427451,0.8592572549,Medium
0,2000,67.71,C,C3,4 years,RENT,53000,Source Verified,other,NY,11,4314,13,Individual,1,36,13.33,8.08,20,697,10.878047193,1,0,0.1664524563,0.8335475437,Medium
0,17325,631.14,E,E2,5 years,MORTGAGE,84000,Source Verified,debt_consolidation,TX,10,6141,17,Individual,1,36,18.55,15.34,41.5,682,11.338572078,1,0,0.2480515076,0.7519484924,Medium
0,15575,412.56,E,E4,10+ years,OWN,43300,Source Verified,debt_consolidation,NV,11,9488,22,Individual,0,60,19.99,17.99,60.4,667,10.675907914,0,1,0.5214538814,0.4785461186,High
0,12000,283.28,C,C5,2 years,MORTGAGE,90000,Not Verified,debt_consolidation,CT,16,17233,41,Individual,1,60,14.65,14.39,57.1,682,11.407564949,1,0,0.2898783476,0.7101216524,Medium
0,8325,313.61,E,E5,1 year,MORTGAGE,55000,Source Verified,debt_consolidation,FL,12,5160,21,Individual,1,36,20.99,14.2,65.3,662,10.915088464,1,0,0.3016928618,0.6983071382,High
0,22800,538.24,C,C5,8 years,MORTGAGE,75000,Source Verified,debt_consolidation,TX,11,41005,27,Individual,1,60,14.65,19.77,54.1,757,11.225243393,1,0,0.2166413062,0.7833586938,Medium
0,12000,387.15,B,B3,10+ years,RENT,80000,Not Verified,debt_consolidation,FL,8,4282,24,Individual,0,36,9.99,10.17,41.6,692,11.289781914,0,0,0.1061730788,0.8938269212,Low
0,10100,348.4,C,C5,< 1 year,OWN,23000,Source Verified,credit_card,PA,8,8326,11,Individual,0,36,14.65,11.64,43.8,717,10.043249495,0,0,0.1755247152,0.8244752848,Medium
0,8500,259.52,A,A2,10+ years,MORTGAGE,53650,Source Verified,credit_card,PA,15,14173,25,Individual,0,36,6.24,28.97,53.5,697,10.890236748,0,0,0.0629324075,0.9370675925,Low
0,25500,925.09,E,E1,2 years,RENT,75000,Source Verified,debt_consolidation,WA,20,14464,33,Individual,0,36,18.25,25.57,66.3,667,11.225243393,0,0,0.398527572,0.601472428,High
0,10000,301.15,A,A1,2 years,OWN,42000,Not Verified,credit_card,CA,5,10345,12,Individual,0,36,5.32,5.62,23.2,727,10.645424897,0,0,0.0321869431,0.9678130569,Low
0,18550,456.54,D,D2,10+ years,RENT,60000,Source Verified,debt_consolidation,FL,17,8420,31,Individual,1,60,16.55,16.57,28.3,712,11.002099841,1,0,0.4301877265,0.5698122735,High
0,7500,232.48,A,A4,< 1 year,RENT,74000,Source Verified,debt_consolidation,IN,9,9702,19,Individual,0,36,7.26,12.29,49.8,692,11.211820372,0,0,0.0684034934,0.9315965066,Low
0,12000,275.07,C,C3,< 1 year,MORTGAGE,24600,Source Verified,debt_consolidation,OH,17,11276,31,Individual,0,60,13.33,34.73,50.6,692,10.110501722,0,0,0.3953779465,0.6046220535,High
0,6050,211.54,D,D1,10+ years,RENT,28600,Source Verified,debt_consolidation,TN,5,3180,9,Individual,0,36,15.61,18.59,70.7,662,10.261161997,0,0,0.2616430677,0.7383569323,Medium
0,9500,302.85,B,B2,4 years,RENT,63000,Source Verified,debt_consolidation,MD,5,5497,8,Individual,0,36,9.17,6.83,41.3,707,11.050890005,0,0,0.0936801863,0.9063198137,Low
0,21000,710.92,C,C3,9 years,MORTGAGE,240000,Source Verified,home_improvement,WA,11,16798,18,Individual,0,36,13.33,11.88,45.6,682,12.388394202,0,0,0.1688697905,0.8311302095,Medium
0,21000,446.09,B,B3,3 years,MORTGAGE,125000,Source Verified,credit_card,NY,29,37620,45,Individual,1,60,9.99,12.99,33.8,737,11.736069016,1,0,0.1608301827,0.8391698173,Medium
0,8000,250.29,A,A5,4 years,RENT,30000,Not Verified,debt_consolidation,NV,8,5676,14,Individual,0,36,7.89,26.99,31,717,10.308952661,0,0,0.0800200493,0.9199799507,Low
0,7000,233.48,C,C1,1 year,OWN,43000,Not Verified,debt_consolidation,TN,18,16218,63,Individual,1,36,12.29,32.21,47.6,702,10.668955395,1,0,0.1611579713,0.8388420287,Medium
0,25000,763.28,A,A2,3 years,MORTGAGE,75000,Source Verified,debt_consolidation,OK,13,21374,21,Individual,0,36,6.24,19.08,38.7,767,11.225243393,0,0,0.0360878341,0.9639121659,Low
0,10000,308.27,A,A3,9 years,OWN,70000,Source Verified,credit_card,OK,10,8412,33,Individual,0,36,6.89,31.94,80.9,712,11.156250521,0,0,0.066664889,0.933335111,Low
0,10150,317.55,A,A5,10+ years,OWN,85280,Not Verified,debt_consolidation,VA,25,43171,61,Individual,0,36,7.89,27.76,62.3,702,11.353695239,0,0,0.0678601987,0.9321398013,Low
0,12000,387.15,B,B3,1 year,OWN,45000,Not Verified,credit_card,NY,13,15632,21,Individual,0,36,9.99,17.31,77.4,672,10.714417769,0,0,0.1275444957,0.8724555043,Medium
0,5000,156.43,A,A5,6 years,OWN,71000,Not Verified,home_improvement,TX,21,10151,45,Individual,0,36,7.89,16.65,19.5,717,11.170435156,0,0,0.0649837482,0.9350162518,Low
0,24000,739.85,A,A3,2 years,RENT,70000,Source Verified,credit_card,CA,16,25450,22,Individual,1,36,6.89,19.26,82.6,662,11.156250521,1,0,0.094763457,0.905236543,Low
0,10000,308.27,A,A3,< 1 year,RENT,40000,Not Verified,credit_card,PA,13,12220,23,Individual,1,36,6.89,20.36,50.3,687,10.596634733,1,0,0.0793491196,0.9206508804,Low
0,10000,349.65,D,D1,1 year,RENT,39000,Source Verified,debt_consolidation,TX,8,3946,9,Individual,0,36,15.61,12.46,56.4,682,10.571316925,0,0,0.2450875034,0.7549124966,Medium
0,15000,335.87,C,C1,10+ years,MORTGAGE,85000,Source Verified,vacation,FL,19,25351,34,Individual,0,60,12.29,21.97,41.4,717,11.350406535,0,0,0.236512896,0.763487104,Medium
0,9000,286.92,B,B2,10+ years,RENT,60000,Not Verified,debt_consolidation,KS,13,6698,23,Individual,1,36,9.17,8.2,47.4,707,11.002099841,1,0,0.0960818508,0.9039181492,Low
0,28000,956.84,C,C4,7 years,MORTGAGE,100000,Source Verified,debt_consolidation,CO,14,17102,18,Individual,0,36,13.99,15.65,70.1,682,11.512925465,0,0,0.1929819669,0.8070180331,Medium
0,10000,225.95,C,C2,10+ years,OWN,56000,Source Verified,credit_card,AL,9,15955,27,Individual,1,60,12.69,38.15,79.4,682,10.93310697,1,0,0.385353896,0.614646104,High
0,5275,175.94,C,C1,10+ years,MORTGAGE,52500,Source Verified,debt_consolidation,AL,17,1704,29,Individual,0,36,12.29,13.53,71,662,10.868568449,0,0,0.1616525295,0.8383474705,Medium
0,8000,246.62,A,A3,1 year,RENT,30500,Not Verified,credit_card,UT,4,7499,16,Individual,0,36,6.89,27.98,51.7,707,10.325481963,0,0,0.0704552217,0.9295447783,Low
0,20000,667.06,C,C1,10+ years,MORTGAGE,94000,Source Verified,debt_consolidation,OK,9,20027,24,Individual,0,36,12.29,11.35,95.4,712,11.451050061,0,0,0.1036597673,0.8963402327,Low
0,21550,710.95,B,B5,5 years,RENT,49000,Source Verified,debt_consolidation,NJ,6,13007,11,Individual,0,36,11.53,15.26,44.9,762,10.799575577,0,0,0.1105753971,0.8894246029,Low
0,5000,161.32,B,B3,< 1 year,RENT,18000,Source Verified,credit_card,CO,6,1161,10,Individual,0,36,9.99,26.55,34.1,717,9.7981270369,0,0,0.142884732,0.857115268,Medium
0,10000,335.45,C,C2,10+ years,RENT,113000,Source Verified,car,WA,7,11538,11,Individual,0,36,12.69,4.28,40.5,682,11.635143098,0,0,0.151973685,0.848026315,Medium
0,8000,275.96,C,C5,5 years,MORTGAGE,80000,Source Verified,vacation,CA,21,11624,26,Individual,0,36,14.65,17.21,37.6,672,11.289781914,0,0,0.2034369962,0.7965630038,Medium
0,19750,690.56,D,D1,7 years,MORTGAGE,45000,Source Verified,debt_consolidation,NY,12,12816,22,Individual,0,36,15.61,32.85,47.5,677,10.714417769,0,0,0.263104195,0.736895805,Medium
0,5000,161.32,B,B3,10+ years,RENT,85000,Not Verified,debt_consolidation,NJ,5,7703,7,Individual,0,36,9.99,11.01,60.7,677,11.350406535,0,0,0.1118491945,0.8881508055,Low
0,30000,982.02,B,B4,1 year,RENT,186000,Source Verified,debt_consolidation,FL,7,6089,16,Individual,0,36,10.99,16.15,66.2,737,12.133501953,0,0,0.1186568774,0.8813431226,Low
0,5000,167.73,C,C2,10+ years,MORTGAGE,60000,Source Verified,other,NY,9,2864,17,Individual,0,36,12.69,2.96,20.3,732,11.002099841,0,0,0.0865417608,0.9134582392,Low
0,5000,167.73,C,C2,8 years,MORTGAGE,42000,Not Verified,debt_consolidation,OK,11,12037,24,Individual,0,36,12.69,9.32,61.1,712,10.645424897,0,0,0.1034119913,0.8965880087,Low
0,4000,130.94,B,B4,1 year,RENT,32000,Not Verified,debt_consolidation,MD,15,13716,35,Individual,0,36,10.99,26.41,25.3,727,10.373491182,0,0,0.1356306827,0.8643693173,Medium
0,28000,757.34,E,E5,10+ years,RENT,180000,Verified,other,GA,19,3878,51,Individual,1,60,20.99,7.82,11.6,687,12.10071213,1,0,0.4931262144,0.5068737856,High
0,35000,790.82,C,C2,7 years,MORTGAGE,100192,Source Verified,debt_consolidation,CA,14,12814,18,Individual,0,60,12.69,19.34,16.4,797,11.514843624,0,0,0.1593194582,0.8406805418,Medium
0,8000,247.97,A,A4,10+ years,MORTGAGE,44000,Not Verified,debt_consolidation,CA,12,6580,31,Individual,0,36,7.26,6.92,15.3,787,10.691944913,0,0,0.0256159018,0.9743840982,Low
0,7000,225.84,B,B3,6 years,MORTGAGE,70000,Not Verified,debt_consolidation,TX,11,9418,21,Individual,0,36,9.99,20.3,50.4,672,11.156250521,0,0,0.1070290594,0.8929709406,Low
0,5850,201.8,C,C5,10+ years,MORTGAGE,25000,Source Verified,debt_consolidation,TN,6,2360,11,Individual,1,36,14.65,29.48,33.7,687,10.126631104,1,0,0.2125025931,0.7874974069,Medium
0,5000,154.14,A,A3,3 years,RENT,23000,Not Verified,debt_consolidation,AR,8,7145,25,Individual,0,36,6.89,6.84,28.8,747,10.043249495,0,0,0.0408828796,0.9591171204,Low
0,25000,505.6,A,A5,2 years,MORTGAGE,115000,Source Verified,credit_card,MO,14,17615,33,Individual,0,60,7.89,15.62,34,742,11.652687407,0,0,0.0767998257,0.9232001743,Low
0,20000,667.06,C,C1,8 years,RENT,210000,Verified,debt_consolidation,NJ,6,14301,15,Individual,1,36,12.29,13.91,69.8,677,12.25486281,1,0,0.1794237203,0.8205762797,Medium
0,25000,573.06,C,C3,3 years,MORTGAGE,87000,Source Verified,debt_consolidation,PA,12,10118,23,Individual,0,60,13.33,14.04,42.2,702,11.373663398,0,0,0.2522506691,0.7477493309,Medium
0,21000,474.49,C,C2,10+ years,RENT,72984,Source Verified,debt_consolidation,SD,13,28027,17,Individual,0,60,12.69,20.16,87,662,11.197995518,0,0,0.3785276199,0.6214723801,High
0,18250,468.91,E,E2,4 years,RENT,57000,Source Verified,debt_consolidation,VA,16,8737,33,Individual,1,60,18.55,13.79,57.1,667,10.950806547,1,1,0.5038871815,0.4961128185,High
0,8000,283.44,D,D2,6 years,MORTGAGE,28000,Source Verified,debt_consolidation,PA,14,4507,23,Individual,0,36,16.55,15.54,33.9,682,10.239959789,0,0,0.2239239245,0.7760760755,Medium
0,35000,886.11,D,D5,10+ years,MORTGAGE,76524,Verified,debt_consolidation,OH,12,37366,27,Individual,1,60,17.86,29.78,90.9,677,11.245359696,1,0,0.4114283967,0.5885716033,High
0,8000,266.83,C,C1,10+ years,MORTGAGE,54500,Source Verified,debt_consolidation,GA,6,2170,19,Individual,0,36,12.29,6.96,24.7,677,10.905955981,0,0,0.1232649905,0.8767350095,Medium
0,28000,704.49,D,D4,10+ years,MORTGAGE,76653,Source Verified,credit_card,KS,10,38325,30,Individual,0,60,17.57,16.5,71.4,687,11.247044022,0,0,0.3283601165,0.6716398835,High
0,21650,739.85,C,C4,3 years,RENT,90000,Source Verified,debt_consolidation,NY,11,10587,14,Individual,0,36,13.99,11.81,34.3,687,11.407564949,0,0,0.2306194214,0.7693805786,Medium
0,15000,457.97,A,A2,10+ years,MORTGAGE,90000,Source Verified,credit_card,TN,16,16248,28,Individual,0,36,6.24,18.96,61.5,667,11.407564949,0,0,0.0626606837,0.9373393163,Low
0,8500,280.42,B,B5,2 years,RENT,98000,Not Verified,debt_consolidation,IL,10,26224,19,Individual,0,36,11.53,14.72,75.7,682,11.492722758,0,0,0.1263792549,0.8736207451,Medium
0,18000,542.07,A,A1,10+ years,MORTGAGE,150000,Verified,debt_consolidation,GA,21,5994,45,Individual,0,36,5.32,9.16,4.6,827,11.918390573,0,0,0.0206115058,0.9793884942,Low
0,12000,402.54,C,C2,1 year,RENT,50000,Not Verified,moving,TX,15,5693,37,Individual,0,36,12.69,25.2,31.3,662,10.819778284,0,0,0.231461071,0.768538929,Medium
0,8000,244.25,A,A2,10+ years,MORTGAGE,85000,Not Verified,debt_consolidation,FL,7,7650,18,Individual,0,36,6.24,5.7,20.7,687,11.350406535,0,0,0.0379647633,0.9620352367,Low
0,15000,305.44,B,B1,2 years,MORTGAGE,45000,Not Verified,debt_consolidation,CO,18,17478,32,Individual,0,60,8.18,24.24,30.3,752,10.714417769,0,0,0.1357236728,0.8642763272,Medium
0,8500,262.03,A,A3,1 year,RENT,28000,Not Verified,credit_card,WY,8,7269,42,Individual,0,36,6.89,23.1,25.2,767,10.239959789,0,0,0.0442628862,0.9557371138,Low
0,15000,451.73,A,A1,< 1 year,RENT,50000,Not Verified,credit_card,OH,18,36373,25,Individual,0,36,5.32,29.45,37.2,712,10.819778284,0,0,0.0706923998,0.9293076002,Low
0,29000,898.89,A,A4,10+ years,MORTGAGE,130000,Source Verified,debt_consolidation,MA,6,29077,26,Individual,0,36,7.26,9.57,93.2,692,11.775289729,0,0,0.0399825075,0.9600174925,Low
0,8000,251.36,B,B1,10+ years,OWN,47000,Source Verified,debt_consolidation,MI,8,7029,39,Individual,0,36,8.18,6.18,46.5,667,10.757902881,0,0,0.0809405578,0.9190594422,Low
0,12000,366.37,A,A2,7 years,RENT,70192,Source Verified,debt_consolidation,NM,16,20149,34,Individual,0,36,6.24,17.03,46,687,11.158989623,0,0,0.0698761742,0.9301238258,Low
0,9000,301.91,C,C2,10+ years,OWN,70000,Verified,debt_consolidation,CO,12,10606,24,Individual,0,36,12.69,25.29,56,667,11.156250521,0,0,0.2112521685,0.7887478315,Medium
0,20000,602.3,A,A1,6 years,MORTGAGE,120000,Source Verified,credit_card,CA,6,29179,16,Individual,0,36,5.32,11.65,60.8,747,11.695247022,0,0,0.0258483652,0.9741516348,Low
0,25000,774.91,A,A4,4 years,RENT,225000,Source Verified,debt_consolidation,NJ,14,9457,36,Individual,0,36,7.26,9.74,20.6,682,12.323855681,0,0,0.0725764234,0.9274235766,Low
0,24200,826.99,C,C4,3 years,OWN,65800,Source Verified,debt_consolidation,OH,7,1952,10,Individual,1,36,13.99,8.57,16.5,752,11.094375117,1,0,0.1434037465,0.8565962535,Medium
0,15000,494.86,B,B5,9 years,MORTGAGE,85000,Source Verified,debt_consolidation,NY,17,19820,20,Individual,0,36,11.53,17.03,75.9,677,11.350406535,0,0,0.1451543759,0.8548456241,Medium
0,33550,699.22,B,B2,5 years,MORTGAGE,348000,Verified,major_purchase,MI,11,19535,19,Individual,0,60,9.17,5.83,15.3,802,12.759957759,0,0,0.0758581769,0.9241418231,Low
0,15000,451.73,A,A1,10+ years,RENT,85000,Source Verified,credit_card,CA,8,32580,9,Individual,1,36,5.32,16.67,56.5,712,11.350406535,1,0,0.0518134124,0.9481865876,Low
0,18000,382.36,B,B3,< 1 year,MORTGAGE,186000,Not Verified,debt_consolidation,MD,10,6496,42,Individual,0,60,9.99,7.3,12,732,12.133501953,0,0,0.1110770214,0.8889229786,Low
0,16000,516.2,B,B3,3 years,RENT,111000,Source Verified,debt_consolidation,MN,9,32350,34,Individual,0,36,9.99,18.82,96.9,677,11.61728548,0,0,0.1169054628,0.8830945372,Low
0,5000,159.4,B,B2,10+ years,MORTGAGE,69288,Not Verified,medical,AL,18,50351,30,Individual,1,36,9.17,36.3,91.7,667,11.14602701,1,0,0.120842639,0.879157361,Medium
0,18000,434.01,D,D1,3 years,RENT,47000,Source Verified,debt_consolidation,OH,19,14042,37,Individual,1,60,15.61,29.44,72.8,692,10.757902881,1,0,0.4728876266,0.5271123734,High
0,8000,255.04,B,B2,5 years,MORTGAGE,125000,Source Verified,debt_consolidation,VA,25,7707,78,Individual,0,36,9.17,8.96,10.9,687,11.736069016,0,0,0.0815461658,0.9184538342,Low
0,15000,500.3,C,C1,10+ years,MORTGAGE,135000,Source Verified,debt_consolidation,TN,11,22179,16,Individual,0,36,12.29,17.8,87.3,667,11.813030057,0,0,0.1512527198,0.8487472802,Medium
0,28000,854.87,A,A2,3 years,OWN,200000,Not Verified,credit_card,MA,12,60596,27,Individual,0,36,6.24,11.42,47.2,732,12.206072646,0,0,0.033464091,0.966535909,Low
0,10000,229.23,C,C3,8 years,MORTGAGE,26000,Source Verified,medical,NJ,6,6737,10,Individual,0,60,13.33,21.01,34.5,697,10.165851817,0,0,0.3289062265,0.6710937735,High
0,21000,481.37,C,C3,2 years,RENT,100000,Source Verified,debt_consolidation,FL,6,4910,15,Individual,1,60,13.33,13.27,61.4,662,11.512925465,1,0,0.3484101672,0.6515898328,High
0,12000,283.28,C,C5,2 years,MORTGAGE,89000,Not Verified,home_improvement,IN,11,2819,36,Individual,0,60,14.65,19,29.1,672,11.396391649,0,0,0.3342180252,0.6657819748,High
0,4900,161.66,B,B5,8 years,RENT,28150,Not Verified,debt_consolidation,AZ,8,1307,26,Individual,0,36,11.53,30.19,16.1,672,10.245302634,0,0,0.1951010005,0.8048989995,Medium
0,22400,575.54,E,E2,10+ years,MORTGAGE,56000,Source Verified,debt_consolidation,VA,6,18740,15,Individual,0,60,18.55,18.22,84.8,672,10.93310697,0,0,0.3857993454,0.6142006546,High
0,15000,471.3,B,B1,10+ years,MORTGAGE,98000,Not Verified,debt_consolidation,CA,15,19429,43,Individual,0,36,8.18,18.4,81,677,11.492722758,0,0,0.076097304,0.923902696,Low
0,15000,483.94,B,B3,3 years,RENT,84000,Not Verified,debt_consolidation,NV,8,28310,17,Individual,0,36,9.99,35.47,74.9,697,11.338572078,0,0,0.1427528546,0.8572471454,Medium
0,29975,937.79,A,A5,10+ years,RENT,99000,Source Verified,debt_consolidation,MD,9,36203,21,Individual,0,36,7.89,30.92,48.2,747,11.502875129,0,0,0.0710116352,0.9289883648,Low
0,35000,927.1,E,E4,7 years,MORTGAGE,89000,Verified,credit_card,TX,10,30286,21,Individual,0,60,19.99,26.29,92.9,677,11.396391649,0,0,0.4418430971,0.5581569029,High
0,7925,265.85,C,C2,1 year,OWN,55000,Not Verified,home_improvement,TX,20,1877,31,Individual,0,36,12.69,30.22,9.3,762,10.915088464,0,0,0.1698468183,0.8301531817,Medium
0,15000,512.6,C,C4,< 1 year,MORTGAGE,81600,Source Verified,debt_consolidation,GA,20,12459,59,Individual,0,36,13.99,23.38,41.3,697,11.309584541,0,0,0.174800873,0.825199127,Medium
0,23000,527.22,C,C3,1 year,RENT,75000,Source Verified,debt_consolidation,CA,13,20488,39,Individual,0,60,13.33,17.01,57.1,682,11.225243393,0,0,0.3385915724,0.6614084276,High
0,8000,275.96,C,C5,10+ years,RENT,35000,Source Verified,debt_consolidation,FL,8,3469,18,Individual,0,36,14.65,21.54,37.7,662,10.46310334,0,0,0.2754543119,0.7245456881,Medium
0,18000,486.86,E,E5,10+ years,OWN,40000,Verified,debt_consolidation,GA,9,11740,26,Individual,1,60,20.99,37.77,83,667,10.596634733,1,1,0.6096275989,0.3903724011,High
0,11200,264.4,C,C5,8 years,MORTGAGE,96000,Verified,major_purchase,MN,22,21561,35,Individual,1,60,14.65,12.31,54.3,677,11.47210347,1,0,0.3875451284,0.6124548716,High
0,1800,59.39,B,B5,< 1 year,MORTGAGE,30000,Not Verified,home_improvement,WA,6,7588,15,Individual,0,36,11.53,9.11,21.4,702,10.308952661,0,0,0.0919568404,0.9080431596,Low
0,12000,402.54,C,C2,6 years,RENT,53000,Source Verified,debt_consolidation,MA,15,19975,22,Individual,0,36,12.69,33.02,69.1,662,10.878047193,0,0,0.2835033211,0.7164966789,Medium
0,24525,962.06,F,F3,2 years,RENT,82500,Verified,small_business,CO,11,7477,23,Individual,0,36,23.99,17.85,29.4,702,11.320553572,0,0,0.4377645946,0.5622354054,High
0,3000,100.64,C,C2,10+ years,RENT,61119.5,Not Verified,other,MN,16,14075,25,Individual,1,36,12.69,31.65,58.4,702,11.020586243,1,0,0.19387054,0.80612946,Medium
0,9600,297.57,A,A4,2 years,MORTGAGE,82500,Not Verified,credit_card,TX,15,24199,30,Individual,0,36,7.26,25.6,63.8,682,11.320553572,0,0,0.058767415,0.941232585,Low
0,32000,755.42,C,C5,7 years,MORTGAGE,75000,Verified,home_improvement,CA,13,20030,30,Individual,0,60,14.65,10.06,38.2,737,11.225243393,0,0,0.2236130732,0.7763869268,Medium
0,12500,416.92,C,C1,10+ years,RENT,100000,Not Verified,credit_card,NJ,10,20020,21,Individual,1,36,12.29,12.15,84.8,672,11.512925465,1,0,0.1607430191,0.8392569809,Medium
0,10675,358.1,C,C2,10+ years,MORTGAGE,55000,Source Verified,debt_consolidation,NC,19,19831,45,Individual,0,36,12.69,30.59,53.7,672,10.915088464,0,0,0.1942228422,0.8057771578,Medium
0,16000,333.46,B,B2,10+ years,OWN,55000,Not Verified,credit_card,LA,7,23513,60,Individual,1,60,9.17,25.29,94,697,10.915088464,1,0,0.146862984,0.853137016,Medium
0,17000,369.54,B,B4,10+ years,MORTGAGE,52000,Not Verified,debt_consolidation,CA,4,11182,8,Individual,0,60,10.99,7.87,48,717,10.858998998,0,0,0.1460377746,0.8539622254,Medium
0,28000,956.84,C,C4,2 years,MORTGAGE,74000,Source Verified,debt_consolidation,IN,10,10226,24,Individual,0,36,13.99,15.3,47.8,732,11.211820372,0,0,0.1395289564,0.8604710436,Medium
0,6000,201.27,C,C2,5 years,MORTGAGE,49000,Source Verified,medical,OH,6,20658,15,Individual,1,36,12.69,15.83,100,692,10.799575577,1,0,0.1232588723,0.8767411277,Medium
0,28000,876,A,A5,10+ years,MORTGAGE,175000,Not Verified,debt_consolidation,OH,12,47794,29,Individual,0,36,7.89,13.89,67.1,682,12.072541253,0,0,0.0486596753,0.9513403247,Low
0,25000,774.91,A,A4,4 years,MORTGAGE,97500,Source Verified,credit_card,FL,13,3349,37,Individual,0,36,7.26,20.59,13.9,727,11.487607657,0,0,0.0513183811,0.9486816189,Low
0,28000,854.87,A,A2,10+ years,MORTGAGE,300000,Source Verified,debt_consolidation,MN,15,36751,31,Individual,0,36,6.24,12.86,39.3,707,12.611537754,0,0,0.0405994561,0.9594005439,Low
0,6025,205.9,C,C4,< 1 year,RENT,30000,Not Verified,debt_consolidation,MA,8,4275,14,Individual,0,36,13.99,9.56,87.2,692,10.308952661,0,0,0.1735663084,0.8264336916,Medium
0,13975,439.09,B,B1,2 years,MORTGAGE,62000,Not Verified,debt_consolidation,IL,13,22063,28,Individual,1,36,8.18,21.82,44.2,722,11.034889664,1,0,0.0673626639,0.9326373361,Low
0,20000,628.39,B,B1,1 year,MORTGAGE,93000,Verified,debt_consolidation,MO,19,34372,47,Individual,0,36,8.18,23.35,49,692,11.440354772,0,0,0.092395153,0.907604847,Low
0,10000,333.53,C,C1,5 years,RENT,96000,Source Verified,debt_consolidation,NY,9,2887,24,Individual,0,36,12.29,18.25,28,667,11.47210347,0,0,0.2079672274,0.7920327726,Medium
0,25000,662.21,E,E4,10+ years,RENT,72000,Verified,credit_card,CA,10,12930,11,Individual,1,60,19.99,28.96,73.9,662,11.184421398,1,1,0.6106218056,0.3893781944,High
0,10000,305.31,A,A2,10+ years,MORTGAGE,68500,Not Verified,debt_consolidation,SD,14,9318,30,Individual,0,36,6.24,17.96,42.7,737,11.134589024,0,0,0.0369518767,0.9630481233,Low
